name	Beta-lactamase (not ESBL or carbapenemase)	Tetracycline	Gentamicin	Penicillin resistance (Staphylococcus aureus)	Streptomycin	Other antimicrobial	ESBL (AmpC type)	Chloramphenicol	Mupirocin	Kanamycin	Macrolide	Sulfonamide	Other aminoglycoside resistance (non-RMT)	Carbapenemase	Colistin	Carbapenemase (MBL)	Rifamycin	Aminoglycosides (Ribosomal methyltransferase)	ESBL	Lincosamides	Amikacin/Kanamycin/Tobramycin	Amikacin/Kanamycin/Tobramycin/Quinolone	Amikacin/Kanamycin	Nitroimidazole	Trimethoprim	Phenicol/Quinolone	Quinolone	Beta-lactamase (unknown spectrum)	Vancomycin	Chloramphenicol/Florfenicol	Fosfomycin	Amikacin/Gentamicin/Kanamycin/Tobramycin	Lincosamide/Streptogramin	Kanamycin/Tobramycin	Lincosamide/Macrolide/Streptogramin	Gentamicin/Kanamycin/Tobramycin	Gentamicin/Tobramycin/Apramycin	Erythromycin
CP034070																																						
KR106190																																						
CP027537																																						
CP033202																																						
CP032209																																						
CP020444																																						
CP018131																																						
FM207042																																						
AP014801																																						
CP017322																																						
KT223775																																						
KT896503																																						
CP042376																																						
NC_013727																																						
NC_019384																																						
CP000788																																						
CP012734																																						
CP016549																																						
NC_012504																																						
AP000581																																						
CP003554																																						
CP001412																																						
CP036153																																						
CP029092																																						
CP026808																																						
CP028818																																						
CP010615																																						
NC_019317																																						
CP001258																																						
NC_009477																																						
CP043738																																						
NC_019296																																						
CP031953																																						
FJ375766																																						
CP044823																																						
HG380317																																						
LT592160																																						
EU333812																																						
NC_012923																																						
KP659188																																						
CP015143																																						
CP021050																																						
CP016167																																						
KJ866866																																						
CP023024																																						
NC_022652																																						
CP031260																																						
CP031119																																						
CP020973																																						
HE603236																																						
FJ004637																																						
KY436023																																						
CP019671																																						
CP003172																																						
NC_022590																																						
NC_014250																																						
CP025640																																						
CP017185																																						
CP003550																																						
NC_009966																																						
NC_008771																																						
NC_005912																																						
NC_011654																																						
CP045786																																						
CP030680					ant(6)-Ia*																																	
CP025340						ble*																																
HQ540671																																						
AP017994																																						
NC_020798																																						
CP005980																																						
MK372383																																						
CP019036																																						
CP025942																																						
NC_015851																																						
CP031024																																						
CP006037																																						
CP031179																																						
AY301063																																						
NC_019213																																						
CP003712																																						
NC_004997																																						
CP029538																																						
CP022173																																						
CP036758																																						
FN434114																																						
AF093750																																						
CP014198																																						
CP023809																																						
CP045402																																						
NC_017719																																						
CP015967																																						
KF559313																																						
NC_013328																																						
CP040083																																						
CP028898																																						
CP013330																																						
CP013788																																						
NC_008443																																						
CP014285																																						
AP018688																																						
CP045282																																						
CP042515																																						
CP012863																																						
NC_008537																																						
CP037217																																						
AP018311																																						
CP018910																																						
KJ484629																																						
CP009634																																						
NC_016601																																						
CP037897																																						
NC_017658																																						
NC_019066					aph(6)-Id*																																	
CP026201																																						
NC_011975																																						
CP029184																																						
CP008935																																						
CP013787																																						
CP016484																																						
CP045347																																						
CP024213																																						
NC_006977																																						
KX443393																																						
CP028433																																						
CP009425					ant(6)-Ia*																																	
CP011990																																						
KM406416																																						
KY749247																																						
CP015798																																						
CP028536																																						
CP042651																																						
CP000757																																						
NC_015146																																						
KY270848																																						
CP001183																																						
NC_001855																																						
CP006785																																						
KY022424																																						
AP011954																																						
NC_014763																																						
AB444587																																						
KU302803																																						
CP024377																																						
GQ900457																																						
MK851047																																						
AP012166																																						
MK461929																																						
CP021041																																						
NC_019001																																						
NC_012190																																						
KX555451																																						
JQ364967								catB3*																														
CP044183																																						
CP007648																																						
CP003711																																						
CP015215																																						
AY425961																																						
CP036918																																						
AF151117																																						
CP035644																																						
NC_010069																																						
CP003853																																						
JF968542																																						
CP041174					aadA2*																																	
CP028788																																						
CP024651																																						
CP011954																																						
KX946994																																						
NC_005127																																						
CP014976																																						
AF056207																																						
CP002119																																						
CP019923																																						
KP228014																																						
CP031581																																						
CP006642					aadA5*																																	
CP009293																																						
AP014812																																						
NC_013514																																						
CP001415																																						
CP032632																																						
CP030711																																						
JX827416																																						
CP035423																																						
CP018396																																						
FM178384																																						
FO681497																																						
AF033858																																						
CP030245																																						
JN106352																																						
CP003663																																						
HE577333																																						
KY565556																																						
CP037092																																						
CP017132																																						
NC_010157																																						
CP017355																																						
CP035292																																						
CP030555					ant(6)-Ia*																																	
MH061178																																						
NC_007208																																						
NC_015907																																						
CP035367																																						
KT070138																																						
CP027298																																						
CP014359																																						
KT950741																																						
AM990995																																						
CP010009																																						
CP015522																																						
MH067969																																						
NC_012151																																						
CP035100																																						
CP012422																																						
CP014928																																						
NC_017155																																						
CP032294																																						
NC_002253																																						
CP003376																																						
CP033956																																						
CP029104																																						
CP009350																																						
JX442975	blaOXA-9*																																					
NC_024983								catB3*																														
CP027311																																						
CP002392																																						
CP001065																																						
JN106167																																						
CP024166																																						
CP014937																																						
CP045366																																						
CP008900																																						
CP045790					ant(6)-Ia*								aad9*																									
CP008830	blaOXA-9*																																					
CP040258																																						
CP045755																																						
KF992024																																						
CP032656																																						
CP001424																																						
NC_017257																																						
CP035386																																						
NC_020228																																						
NC_013449																																						
CP020443																																						
CP021375																																						
EU855788											ere(A)*																											
EU043115																																						
NC_012508																																						
CP038459																																						
NC_010579																																						
JN172912																																						
NC_019227																																						
CP028916																																						
CP033392																																						
CP022483																																						
CP013199																																						
CP004060																																						
CP024222																																						
NC_023326																																						
CP009637																																						
CP016535																																						
NC_019058																																						
AB024514																																						
CP007137																																						
CP012286																																						
CP036552																																						
HG796351																																						
CP023910																																						
MF042359																																						
GU595196	blaOXA-9*																																					
NC_015919																																						
CP036764																																						
CP012198																																						
NC_012961																																						
CP016590																																						
CP000045																																						
AP012295																																						
CP045165																																						
LC012933																																						
CP035776																	arr-2*																					
AP018798																																						
U32379																																						
MG299132																																						
CP018754																																						
AP018493																																						
CP016899																																						
CP028484																																						
HQ332531																																						
MH718732																																						
KY075660																																						
JN194214																																						
CP026547																																						
NC_018654																																						
CP024129																																						
CP023554																																						
NC_019153																																						
MF078004																																						
CP039632																																						
AP018236																																						
CP012569																																						
CP043048	blaTEM-1*																																					
CP014104																																						
KY075656																																						
CP007675																																						
CP027046																																						
KJ190020																																						
CP001553																																						
CP028790																																						
CP002938																																						
CP013324																																						
CP040726																		armA*																				
CP044157																																						
CP000957																																						
NC_020237																																						
CP042642															mcr-3.1*																							
CP040459																																						
HG796267																																						
CP035774																																						
JX397875																																						
MF344573																																						
CP020043																																						
CP043012																																						
CP019242																																						
NC_018972				blaR1*																																		
CP040744																																						
CP012733																																						
CP015142																																						
AJ577855																																						
NC_023900																																						
CP001123																																						
CP002847																																						
AY603982																																						
CP020054																																						
CP010055																																						
CP019753																																						
CP036739																																						
CP023829																																						
CP030408					ant(6)-Ia*																																	
CP023365																																						
CP016548																																						
CP014678																																						
CP031232																																						
MH121703																																						
CP026156																																						
CP024824																																						
CP023347																																						
LT985263																																						
CP040824																																						
NC_019986																																						
NC_020391																																						
CP034964	blaTEM-1*																																					
CP032884																																						
CP013454																																						
CP029199				blaZ*																																		
CP018618																																						
AP019742																																						
CP018943																																						
HG796313																																						
CP012121																																						
MG813925																																						
NC_002637																																						
NC_012552																																						
NC_013384																																						
NC_019093																																						
CP004876																																						
CP035099																																						
CP019513																																						
CP004396																																						
CP012282																																						
CP032874																																						
MN241904																																						
CP042601																																						
CP041180																																						
CP036362																																						
CP009908																																						
CP010720																																						
KX810026																																						
CP016580																																						
MG870194																																						
NC_010374																																						
CP015334																																						
MF042353																																						
FM865441																																						
CP032920																																						
CP017851																																						
EF015591																																						
MN232182																																						
CP016011																																						
MH522415																																						
AY277637																																						
CP028564																																						
CP032102																																						
NC_019175																																						
NC_010076																																						
CP037438																																						
KX912253																																						
CP012510																																						
NC_020157																																						
NC_014390																																						
CP021433																																						
EF564599																																						
AP018534																																						
GQ900444																																						
CP038855																																						
DQ025752																																						
CP011417																																						
CP019568																																						
CP014221																																						
CP014117																																						
CP031530																																						
MF807213																																						
CP036286																																						
CP022995																																						
CP019569																																						
FJ705308																																						
KR351290																																						
CP030409																																						
AP018279																																						
NC_014535																																						
NC_016982																																						
KY680213																																						
CP032381																																						
CP001783																																						
CP036754																																						
NC_011746																																						
NC_011839																																						
CP019598				blaI*																																		
MF156266																																						
CP032942																																						
CP041619																																						
CP011575																																						
CP007732																																						
CP001456																																						
CP028040																																						
EU583804																																						
CP024554																																						
MG591701	blaTEM-2*	tet(A)*																												floR*								
CP020662																																						
CP018747																																						
CP027374																																						
NC_013349																																						
CP031262																																						
MF157411																																						
NC_011143																																						
KX009020																																						
LT985221								catB3*																														
KU510528																																						
CP045397																																						
CP044809																																						
CP041074																																						
NC_011656																																						
CP026317																																						
CP015451																																						
CP023287																																						
NC_019332																																						
CP015788																																						
CP030468																																						
NC_019115																																						
CP028645																																						
CP041127																																						
CP002836																																						
CP033731																																						
CP000775																																						
CP019846																																						
CP014290																																						
NC_019143																																						
NC_021503																																						
CP031362																																						
EU350089																																						
CP041060																																						
NC_017202																																						
HE805916																																						
MF503687																																						
CP017218																																						
NC_014030																																						
NC_024962																																						
CP040260																																						
AP014802																																						
MF381175																																						
NC_008760																																						
KY075657																																						
CP020521																																						
MH179305						ble*																																
CP045773																																						
CP042489																																						
CP001370																																						
CP002223																																						
CP037741																																						
CP001458																																						
AP018167																																						
KY751926								catB3*			mph(A)*																											
CP004881																																						
CP014406					str*																																	
MN101852																																						
CP024891																																						
CP017370																																						
CP023825																																						
AF051917																																						
CP014430																																						
CP042607																																						
CP032646																																						
CP011588																																						
CP026400																																						
CP025693																																						
MK973078	blaTEM-1*																																					
CP001432																																						
MK275623																																						
CP016847																																						
AP018378																																						
LR134252																																						
CP041658																																						
CP037243																																						
CP009919																																						
CP002488																																						
NC_010686																																						
CP031286																																						
MK433207																																						
NC_017903																																						
CP040621					ant(6)-Ia*																																	
AP018320																																						
CP018975																																						
AB479509																																						
CP021186																																						
MH587574																																						
NC_011281																																						
CP001990																																						
MH220284																																						
CP028323																																						
CP031951																																						
NC_010421																																						
JX566769																																						
CP031712																																						
NC_009704																																						
CP001422																																						
HG796833																																						
LT985282																																						
CP022165																																						
AP015033																																						
CP022239																																						
MF168406																																						
CP018751																																						
NC_019987																																						
LN999012																																						
AB007196																																						
CP003205																																						
CP010447																																						
CP015807																																						
CP033030																																						
NC_011836																																						
CP000037																																						
NC_016747																																						
MG954376																																						
EF488047																																						
CP000701																																						
CP019764																																						
CP029807																																						
NC_007950																																						
CP023351																																						
NC_011867																																						
CP000692																																						
NC_019219																																						
CP024367																																						
AP004237																																						
CP011019																																						
CP001611																																						
CP044668																																						
MH785230																																						
CP009695																																						
KX618699																																						
CP012118					ant(6)-Ia*																																	
CP016747																																						
NC_020297																																						
CP013043																																						
GQ404376																																						
CP031732																																						
GQ900425																																						
MH430882					aph(3'')-Ib*			catA2*				sul1*															qnrB6*											
CP015170																																						
NC_015664																																						
CP018080																																						
CP011627																																						
NC_001391																																						
CP030940																																						
CP010807																																						
HQ332785																																						
NC_012226																																						
CP031584												sul1*																										
CP018703																																						
NC_011977																																						
CP037221																																						
CP009446																																						
CP012435																																						
CP017422																																						
AP014922																																						
CP035192																																						
LT592164																																						
CP031891					ant(6)-Ia*																																	
CP001497																																						
AP001204																																						
CP001473																																						
KJ868092																																						
NC_019345																																						
CP045776																																						
CP012377																																						
MK033584																																						
CP023958																																						
CP012189																																						
CP040708																													vanS-Pt2*									
CP031755																																						
CP031801																																						
AP018752																																						
CP012562																																						
KJ680225																																						
CP021195																																						
CP020429																																						
MN232195																																						
CP012456																																						
LN890332																																						
NC_015512																																						
CP018833																																						
KY471308																																						
NC_018067																																						
CP002136																																						
NC_013726																																						
AP010891																																						
HG796399																																						
MG904997					aph(3'')-Ib*																																	
CP016256																																						
CP024154																																						
CP007679					ant(6)-Ia*																																	
MF428416																																						
LT993739																																						
CP009858																																						
CP018765																																						
HG796825																																						
CP015071																																						
AB588178																																						
CP022194																																						
CP001774																																						
CP000520																																						
NC_004998																																						
CP037216																																						
CP030442					ant(6)-Ia*																																	
CP037488																																						
CP016523																																						
CP013471																																						
CP030876								catB3*																														
AP018387																																						
LT985270																																						
CP001343																																						
CP015957																																						
NC_017231																																						
MG210939																																						
AF482428																																						
CP035408																																						
CP009069																																						
CP000971																																						
NC_013336																																						
NC_011962																																						
CP014973																																						
CP036458																																						
CP011656																																						
CP040653																																						
CP033689																																						
KM583811																																						
JX469826											msr(E)*																											
CP025872																																						
CP033818																																						
CP011831																																						
CP032915																																						
CP031754																																						
NC_017035																																						
AY584531																																						
LS998786																																						
MK033580																																						
CP009320																																						
KM977631																																						
CP003684	blaTEM-1*							catA2*																														
NC_019013																																						
CP031907																																						
NC_019070					aph(3'')-Ib*																																	
CP024817																																						
CP000486																																						
CP010910																																						
AB479512																																						
CP026276																																						
CP031600																																						
LC477293																																						
LT965930																																						
CP011617																																						
MG948332																																						
NC_018886																																						
NC_008036																																						
CP034827																																						
CP024146																																						
CP028547																																						
MG813926																																						
CP017945																																						
CP029325																																						
KU578314	blaTEM-34*																																					
KX426227																																						
AY648696																																						
JX017306																																						
CP003693																																						
CP029445																																						
CP022305																																						
CP035912																																						
CP027409																																						
CP038655																																						
NC_002524																																						
AY270152																																						
MK191024																																						
FJ948173																																						
CP042842																																						
GQ468938																																						
AP018674																																						
CP002037																																						
CP014837																																						
NC_002126																																						
NC_024997																																						
CP033118																																						
CP032529																																						
FR798946																																						
CP036963																																						
CP027028																																						
CP008908																																						
AY232670		tet(G)*																																				
AP011134																																						
MK416155																																						
CP032455																																						
AY079199																																						
NC_004854																																						
CP010394																																						
EF406356																																						
LT592149																																						
CP019350																																						
CP041935																																						
CP029215					aadA2*																																	
CP027641																																						
DQ229163																																						
NC_015560																																						
CP034568																																						
NC_017446																																						
NC_016042																																						
NC_001774																																						
CP026965																																						
CP034043																																						
NC_016009																																						
NC_011998																																						
CP043526																																						
AP018136																																						
AF159249																																						
GQ900381																																						
CP031064																																						
CP039521																																						
NC_023276																																						
KT307967																																						
CP028195																																						
CP045297																																						
CP016739																																						
CP022235																																						
CP003266																																						
CP025710																																						
CP014311																																						
AF546865																																						
AP011175																																						
KM580533																																						
CP020902																																						
LR134425																																						
CP016366																																						
CP040650																																						
CP000564																																						
CP000663																																						
NC_015170																																						
CP031764																																						
CP033125											msr(E)*																											
CP036945																																						
CP041103																																						
CP029460																																						
NC_001765																																						
CP044647																																						
KU932022																																						
CP024670																																						
JN102344					aph(3'')-Ib*																																	
CP006041																																						
NC_011850																																						
AB255435																																						
CP022177																																						
CP039300																																						
JQ664550																																						
CP028726																																						
CP015332																																						
NC_015165																																						
KX711706																																						
CP038154																																						
CP041964																																						
CP043769																																						
KF879106																																						
CP020510																																						
CP033126																																						
MG845201																																						
NC_013944																																						
NC_008247																																						
CP044034																																						
NC_017260																																						
NC_010467																																						
CP035125																																						
KT717888																																						
CP009865																																						
CP001521																																						
CP024347																																						
CP039995																																						
CP037436																																						
CP040362																																						
LR134447																																						
CP001881																																						
CP033949																																						
CP000674																																						
LR025103																																						
CP026165																																						
CP000004																																						
CP042591																																						
CP037087																																						
CP028615																																						
KY991368																																						
CP000528																																						
LT907846																																						
CP032208																																						
CP032447																																						
CP026812																																						
CP044817																																						
CP038621																																						
CP029625																																						
CP041085																																						
CP030546																																						
CP045815																																						
KX518745																																						
CP017987																																						
CP024509																																						
CP033851																																						
CP013278																																						
MG014722																																						
CP039918																																						
CP040376																																						
CP027040																																						
CP001051																																						
CP039321																																						
NC_016904																																						
CP034737																																						
KJ776581																																						
CP007673																																						
NC_017639																																						
CP039581																																						
CP031170																																						
CP020338																																						
CP024689																																						
CP029893																																						
CP041342																																						
CP034252																																						
CP025708																									dfrA17*													
CP045864																																						
AP018284																																						
NC_011986																																						
CP044628																																						
CP014491																																						
CP022359								catB3*																														
CP013346																																						
CP019983																																						
NC_012208																																						
GU938457																																						
CP018746																																						
CP002327																																						
NC_014553																																						
CP037477																																						
CP033123																																						
KU871397																																						
NC_021051																																						
NC_012180																																						
CP021026																																						
CP042052																																						
CP023362																																						
CP009252																																						
CP024208																																						
CP002241																																						
CP031178																																						
CP030924																																						
CP027065																																						
CP015021																																						
CP031278											mph(C)*																											
CP002125																																						
CP031235																																						
NC_020056																																						
CP029980																																						
CP042838																																						
CP041118																																						
HE603233																																						
CP023378																																						
CP006251																																						
NC_022996																																						
KU665641																																						
CP039497																																						
NC_009508																																						
CP023980																																						
LT985273																																						
LN890286																																						
FJ851149																																						
CP018123																																						
CP035334																																						
CP030189																																						
CP029493																																						
GQ900415																																						
AP018182																																						
CP045334																																						
CP021656																																						
CP022659																																						
CP042625																																						
CP041275																																						
CP029929																																						
CP036573																																						
KX443394																																						
CP029549																																						
CP037517																																						
NC_005243																																						
NC_011245																																						
NC_012232																																						
CP030134																																						
CP022461																																						
CP035308																																						
CP037272																																						
CP004367																																						
M16217																																						
CP011649																																						
CP001610																																						
NC_009129																																						
CP012267																																						
CP000913																																						
CP036606																																						
CP023803																																						
NC_010373																																						
CP002359																																						
CP017931																																						
CP029598																																						
CP034352																																						
AP017932																																						
CP003631																																						
